workclass,education,marital-status,occupation,relationship,sex,native-country,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
 State-gov, HS-grad, Divorced, Other-service, Unmarried, Female, United-States,0,-0.6282227345957193,-0.03270703639201326,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 ?, 10th, Never-married, ?, Own-child, Female, United-States,0,-1.5787349707940443,1.5132481422028832,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,2.223313973999256,0.08098748768989282,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Male, United-States,1,0.24917317574119624,-0.05090159858758038,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.3954058274640155,-0.3973432545034893,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Female, United-States,0,0.02982419815696735,-0.1058291194204972,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Male, Columbia,0,-1.286269667348406,-0.24967599670524077,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Married-civ-spouse, ?, Wife, Female, Scotland,1,1.7114996929693886,-0.6047230597278195,-0.4261248777609272,0.5309248688368479,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Male, United-States,1,0.6147548050482443,-0.0587715824454005,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,0.9286097454716816
 Private, Bachelors, Separated, Prof-specialty, Not-in-family, Female, United-States,0,-0.4088737570114904,0.9737626589395711,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, Some-college, Never-married, ?, Own-child, Female, Japan,0,-1.4325023190712252,-1.255754103034191,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Female, Italy,1,0.3954058274640155,0.5544663466311237,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, Yugoslavia,1,-0.18952477942726154,1.4228006335456544,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Male, United-States,0,-1.1400370156255866,0.46503123880997377,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, HS-grad, Widowed, Sales, Not-in-family, Male, United-States,0,1.4190343895237503,3.646109277184971,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Private, 10th, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,-1.2131533414869964,0.13783474973084586,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.4088737570114904,1.1850105994338251,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Widowed, Other-service, Unmarried, Female, United-States,0,2.0039649964150272,-1.3574908361088267,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, Some-college, Never-married, Sales, Not-in-family, Male, United-States,0,-1.2131533414869964,0.023462108107792666,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, 9th, Never-married, Craft-repair, Not-in-family, Male, United-States,0,-0.26264110528867113,-0.7394487785365701,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Widowed, ?, Not-in-family, Female, United-States,0,2.662011929167714,-1.4763237719813969,-0.4261248777609272,0.2414825733703235,-0.21694686573519104,-2.1438743143583623
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,0,-0.9938043639027674,0.1263067515313448,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.6147548050482443,-0.3802566026568386,1.127779095938998,-0.14600928018106676,5.832212754602869,1.5754484949095857
 State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Female, United-States,0,-0.7744553863185385,-0.9353865441229531,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Farming-fishing, Own-child, Male, United-States,0,-1.3593859932098156,-1.4729331842756612,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Male, United-States,0,-1.1400370156255866,0.2990070526443342,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,0.02982419815696735,0.21342097819054048,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.1711742765108957
 Private, Bachelors, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.5551064087343096,0.912942201164573,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 9th, Widowed, Other-service, Unmarried, Female, United-States,0,2.442662951583485,2.9461964652083044,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Self-emp-inc, HS-grad, Never-married, Sales, Own-child, Male, United-States,0,-0.8475717121799482,0.02008107135334082,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, HS-grad, Never-married, Transport-moving, Not-in-family, Male, United-States,0,-1.5056186449326348,-1.4683964824158742,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 ?, HS-grad, Widowed, ?, Unmarried, Female, United-States,0,1.9308486705536176,1.321331327106964,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Male, United-States,0,0.1760568498797866,0.7302420540574845,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Sales, Unmarried, Female, United-States,0,-0.043292127704442275,0.20429026876326375,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.18952477942726154,-0.13247627350219393,1.127779095938998,-0.14600928018106676,4.509663570528958,0.7669000581122056
 Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,1.1996854119395213,-0.5311043272325798,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Male, United-States,1,-0.7744553863185385,0.37326569887558586,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Male, United-States,0,-1.2131533414869964,-0.8906880921149456,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,-0.3357574311500808,0.03907791345674398,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Other-service, Not-in-family, Female, United-States,0,-0.7013390604571289,-0.8376230067823625,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.0630194706786242
 Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, Female, United-States,0,0.9803364343552925,0.1108915161593525,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Divorced, Other-service, Not-in-family, Female, United-States,0,-0.043292127704442275,0.9996648388211344,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Male, United-States,0,0.687871130909654,-0.47369355906588484,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.043292127704442275,-0.8563619732011041,1.127779095938998,1.8181194673749679,-0.21694686573519104,3.1925453685043457
 Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,0.24917317574119624,0.5961753508873135,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.1760568498797866,0.1561057195366831,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.46852215332542513,-0.07164626477591203,1.9047310827889605,1.8181194673749679,-0.21694686573519104,0.20091615235403962
 Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Male, United-States,0,-0.7013390604571289,-0.09548543918018267,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Female, United-States,0,-1.2131533414869964,-0.702610759435099,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Adm-clerical, Own-child, Female, Nicaragua,0,-1.3593859932098156,-0.0018765656480286416,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,0.32228950160260583,-1.4764861381532208,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Male, United-States,0,1.1265690860781117,-0.5771685652741653,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,0,-0.5551064087343096,-0.18802460616855532,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Male, United-States,0,1.857732344692208,-0.7209485858999225,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Exec-managerial, Not-in-family, Female, United-States,1,-0.043292127704442275,-0.09250554237964884,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, India,1,1.3459180636623407,-0.6280273808601994,1.9047310827889605,1.8181194673749679,-0.21694686573519104,0.7669000581122056
 Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.8341037826324732,-1.0076012867794797,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Female, United-States,1,-0.3357574311500808,-0.13938161128035406,1.5162550893639792,0.8590640565608659,-0.21694686573519104,-0.4459225970838644
 State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Female, United-States,0,-0.18952477942726154,-1.0701027119804198,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.12250322236491239
 Private, Bachelors, Never-married, Sales, Not-in-family, Female, United-States,0,-1.066920689764177,-0.5940259942900057,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.46852215332542513,-0.11455868889385593,2.293207076213942,1.8181194673749679,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, 11th, Never-married, Craft-repair, Own-child, Male, Mexico,0,-1.1400370156255866,-0.7403179151033924,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Never-married, Exec-managerial, Own-child, Male, United-States,0,-0.9938043639027674,-1.2956961813028847,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 ?, HS-grad, Never-married, ?, Own-child, Male, United-States,0,-1.3593859932098156,-0.7052372710381336,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Separated, Farming-fishing, Unmarried, Female, United-States,0,-0.6282227345957193,-1.4869348788576566,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.1438743143583623
 Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, Female, Philippines,0,-0.26264110528867113,-1.6078021673536682,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Female, United-States,0,-1.2131533414869964,-0.6093361691978766,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, Some-college, Separated, Prof-specialty, Not-in-family, Male, United-States,0,0.6147548050482443,1.6195884337962922,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 12th, Never-married, Handlers-cleaners, Own-child, Male, United-States,0,-1.2131533414869964,0.2872689335165904,-0.8146008711859085,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,-0.6282227345957193,-0.3847551007114906,-0.4261248777609272,-0.14600928018106676,4.935484330552756,-0.04164837868517439
 Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, ?,0,-0.4088737570114904,-0.3154438472452278,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, Some-college, Never-married, Sales, Own-child, Female, United-States,0,-1.4325023190712252,-0.6216759982564974,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 ?, HS-grad, Never-married, ?, Not-in-family, Male, United-States,0,-0.7744553863185385,0.4001420757880929,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Sales, Not-in-family, Male, United-States,1,0.24917317574119624,-1.2856199276985156,1.127779095938998,1.2292991878893196,-0.21694686573519104,0.7669000581122056
 State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Male, United-States,0,-0.7744553863185385,-1.133778904189263,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
